value,class
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.30314960629921256,0
0.2834645669291338,0
0.3070866141732283,0
0.16141732283464563,0
0.3622047244094488,0
0.2992125984251968,0
0.34251968503937,0
0.32677165354330706,0
0.3622047244094488,0
0.34251968503937,0
0.37795275590551175,0
0.3622047244094488,0
0.38976377952755903,0
0.374015748031496,0
0.40944881889763773,0
0.38976377952755903,0
0.4251968503937007,0
0.405511811023622,0
0.437007874015748,0
0.4173228346456692,0
0.44881889763779526,0
0.4291338582677165,0
0.4606299212598425,0
0.44488188976377946,0
0.4724409448818897,0
0.45669291338582674,0
0.4842519685039369,0
0.4645669291338582,0
0.49606299212598415,0
0.47637795275590544,0
0.5039370078740157,0
0.4842519685039369,0
0.515748031496063,0
0.49606299212598415,0
0.5236220472440944,0
0.5039370078740157,0
0.5314960629921259,0
0.5118110236220472,0
0.5393700787401574,0
0.5196850393700787,0
0.5433070866141732,0
0.49606299212598415,0
0.5393700787401574,0
0.37795275590551175,0
0.5118110236220472,0
0.30314960629921256,0
0.45669291338582674,0
0.3188976377952755,0
0.44488188976377946,0
0.40157480314960625,0
0.4251968503937007,0
0.405511811023622,0
0.43307086614173224,0
0.4173228346456692,0
0.44488188976377946,0
0.4251968503937007,0
0.4645669291338582,0
0.43307086614173224,0
0.46850393700787396,0
0.44881889763779526,0
0.4803149606299212,0
0.4606299212598425,0
0.49999999999999994,0
0.4803149606299212,0
0.515748031496063,0
0.49999999999999994,0
0.5393700787401574,0
0.5196850393700787,0
0.5590551181102361,0
0.5393700787401574,0
0.5748031496062992,0
0.5590551181102361,0
0.5905511811023622,0
0.5748031496062992,0
0.6102362204724409,0
0.5905511811023622,0
0.6259842519685038,0
0.6102362204724409,0
0.6377952755905512,0
0.6220472440944882,0
0.6496062992125984,0
0.6338582677165354,0
0.6614173228346456,0
0.6417322834645669,0
0.6692913385826771,0
0.6496062992125984,0
0.6771653543307086,0
0.6535433070866141,0
0.6811023622047243,0
0.6614173228346456,0
0.68503937007874,0
0.6653543307086613,0
0.6889763779527558,0
0.6692913385826771,0
0.6929133858267715,0
0.6732283464566928,0
0.6968503937007873,0
0.6732283464566928,0
0.6968503937007873,0
0.6732283464566928,0
0.6968503937007873,0
0.6771653543307086,0
0.6968503937007873,0
0.6771653543307086,0
0.6968503937007873,0
0.6771653543307086,0
0.6968503937007873,0
0.6771653543307086,0
0.700787401574803,0
0.6771653543307086,0
0.700787401574803,0
0.6811023622047243,0
0.700787401574803,0
0.6771653543307086,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6771653543307086,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.7047244094488188,1
0.6771653543307086,1
0.7047244094488188,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6771653543307086,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6771653543307086,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6771653543307086,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6771653543307086,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6771653543307086,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6771653543307086,1
0.700787401574803,1
0.6811023622047243,1
0.700787401574803,1
0.6771653543307086,1
0.700787401574803,1
0.6811023622047243,1
